x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,Y 10 min,Y 15 min,Y 20 min,Y 30 min,Y 45 min,Y 60 min
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.77,0.85,PVA,3,0.556,0.741,400,Round,7.05,75 rpm,No,0,91.17,91.79,92.59,93.44,93.47,93.83
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.87,0.85,PVA,3,0.556,0.741,400,Round,6.6,75 rpm,No,0,88.62,91.5,92.29,93.13,94.2,94.25
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.87,0.85,PVA,3,0.556,0.741,400,Round,6.6,75 rpm,No,0,87.18,90.52,92.05,93.93,95.73,95.75
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.87,0.85,PVA,3,0.556,0.741,400,Round,6.6,75 rpm,No,0,87.13,91,92.98,94.44,95.56,96.32
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.87,0.85,PVA,3,0.556,0.741,400,Round,6.6,75 rpm,No,0,89.03,92.2,93.55,94.79,95.8,96.23
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.87,0.85,PVA,3,0.556,0.741,400,Round,6.6,75 rpm,No,0,90.12,92.82,94.01,94.72,95.16,95.52
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.87,0.85,PVA,3,0.556,0.741,400,Round,6.6,75 rpm,No,0,90.76,93.17,94.53,95.2,95.82,96.44
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.87,0.85,PVA,3,0.556,0.741,400,Round,6.6,75 rpm,No,0,88.1,91.22,93.39,95.26,95.8,96.22
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.87,0.85,PVA,3,0.556,0.741,400,Round,6.6,75 rpm,No,0,88.07,91.87,92.82,93.86,95,95.13
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.87,0.85,PVA,3,0.556,0.741,400,Round,6.6,75 rpm,No,0,85.03,89.32,91.24,93.4,94.66,95.07
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.87,0.85,PVA,3,0.556,0.741,400,Round,6.6,75 rpm,No,0,88.84,90.7,92.31,93.15,93.95,93.97
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.87,0.85,PVA,3,0.556,0.741,400,Round,6.6,75 rpm,No,0,93.65,95.65,96.25,97.08,97.6,97.6
Class 2,Salt,Low,High,0.10,0.10,0.10,5.493,6.36,6.68,6.87,1.5,0.227,0.303,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.87,0.85,PVA,3,0.556,0.741,400,Round,6.6,75 rpm,No,0,89.84,91.99,92.94,94.2,94.7,95.12
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,7.65,75 rpm,No,0,89.43,91.78,92.23,92.9,93.32,93.33
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,7.65,75 rpm,No,0,88.86,91.46,91.81,92.81,92.81,93.04
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,7.65,75 rpm,No,0,89.06,90.82,90.98,91.51,91.72,91.96
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,7.65,75 rpm,No,0,90.99,92.77,93.15,93.94,94.43,94.77
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,7.65,75 rpm,No,0,88.5,91.9,93.14,93.49,94.31,94.48
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,7.65,75 rpm,No,0,86.69,89.84,91.09,91.82,92.61,93.31
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,7.65,75 rpm,No,0,90.66,93.96,95.59,96.46,97.45,97.66
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,7.65,75 rpm,No,0,89.88,93.36,95.07,95.72,96.03,96.03
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,7.65,75 rpm,No,0,90.01,91.5,92.33,93.39,93.4,93.66
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,3.45,75 rpm,No,0,86.73,88.43,89.53,90.09,90.29,90.65
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,3.45,75 rpm,No,0,90.88,94.05,95.14,96.19,97.29,97.81
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,3.45,75 rpm,No,0,90.11,92.24,93.72,94.11,94.88,95.15
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,9.3,75 rpm,No,0,87.82,91.48,93.47,94.93,95.26,95.44
Class 2,Salt,Low,High,0.10,0.10,0.10,6.943,6.36,6.68,6.87,1.5,0.208,0.294,10.83,12.00,0.00,0.00,0.00,0.00,43.38,0.00,20.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,58.05,272.133,100,1000,13,0.79,0.85,PVA,3,0.526,0.769,400,Round,9.3,75 rpm,No,0,88.96,91.37,92.16,92.64,95.9,92.99
Class 2,Base,Low,High,0.10,0.10,0.10,6.171,4.94,7.6,6.4,4.0,0.185,0.278,5.00,73.05,10.00,0.00,0.00,0.00,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17.89,272.133,100,2000,6,0.9,0.6,No,0,0.571,0.8,100,Oblong,5.15,60 rpm,SLS,0.1,92.52,92.9,92.9,92.9,93.17,93.29
Class 2,Base,Low,High,0.10,0.10,0.10,6.812,4.94,7.6,6.4,4.0,0.185,0.294,5.00,73.05,10.00,0.00,0.00,0.00,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17.89,272.133,100,2000,6,0.93,0.6,No,0,0.571,0.8,100,Oblong,4.5,60 rpm,SLS,0.1,92.07,93.66,93.66,95.65,94.86,96.36
Class 2,Base,Low,High,0.10,0.10,0.10,6.812,4.94,7.6,6.4,4.0,0.185,0.294,5.00,73.05,10.00,0.00,0.00,0.00,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17.89,272.133,100,2000,6,0.93,0.6,No,0,0.571,0.8,100,Oblong,4.5,60 rpm,SLS,0.1,90.26,90.89,90.89,90.89,91.06,90.24
Class 2,Base,Low,High,0.10,0.10,0.10,6.812,4.94,7.6,6.4,4.0,0.185,0.294,5.00,73.05,10.00,0.00,0.00,0.00,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17.89,272.133,100,2000,6,0.93,0.6,No,0,0.571,0.8,100,Oblong,4.5,60 rpm,SLS,0.1,92.74,93.47,93.47,93.97,94.75,95.13
Class 2,Base,Low,High,0.10,0.10,0.10,6.812,4.94,7.6,6.4,4.0,0.185,0.294,5.00,73.05,10.00,0.00,0.00,0.00,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17.89,272.133,100,2000,6,0.93,0.6,No,0,0.571,0.8,100,Oblong,4.5,60 rpm,SLS,0.1,89.58,90.1,90.1,90.18,90.81,90.81
Class 2,Salt,Low,High,2,2,0.01,16.393,2.8,3.2,4,1.5,0.345,0.455,46.06,12.16,0.00,0.00,0.00,0.00,10.67,0.00,0.00,8.83,0.00,0.00,3.19,0.00,0.00,0.00,0.00,3.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.55,0.00,0.00,0.00,4.19,0.00,1.03,3.13,0.00,0.00,20.57,435.413,80,1500,6,1.25,0.85,HPMC,2.5,0.606,0.769,500,Round,10.45,50 rpm,No,0,45,64,74,84,90,90
Class 2,Salt,Low,High,2,2,0.01,16.393,2.8,3.2,4,1.5,0.345,0.455,46.06,12.16,0.00,0.00,0.00,0.00,10.67,0.00,0.00,8.83,0.00,0.00,3.19,0.00,0.00,0.00,0.00,3.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.55,0.00,0.00,0.00,4.19,0.00,1.03,3.13,0.00,0.00,20.57,435.413,80,1500,6,1.25,0.85,HPMC,2.5,0.556,0.741,250,Round,9.4,50 rpm,No,0,40,56,65,76,84,84
Class 2,Salt,Low,High,2,2,0.01,15.534,2.8,3.2,4,1.5,0.4,0.526,46.06,12.16,0.00,0.00,0.00,0.00,10.67,0.00,0.00,8.83,0.00,0.00,3.19,0.00,0.00,0.00,0.00,3.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.55,0.00,0.00,0.00,4.19,0.00,1.03,3.13,0.00,0.00,20.57,435.413,80,1500,6,1.25,0.85,HPMC,2.5,0.556,0.741,250,Round,9.1,50 rpm,No,0,46,60,69,79,86,86
Class 4,Base,Low,Low,0.00,0.00,0.00,5.05,2.5,6.09,6,1,0.2,0.286,28.57,0.00,0.00,0.00,0.00,32.65,25.03,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,1.25,0.00,0.00,26.61,1632.800,300,1000,9,0.98,1,HPMC,3,0.588,0.667,700,Oval,19.2,50 rpm,No,0,85.53,91.68,93.35,99.22,104.69,106.89
Class 4,Base,Low,Low,0.00,0.00,0.00,5.05,2.5,6.09,6,1,0.2,0.286,28.57,0.00,0.00,0.00,0.00,32.65,25.03,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,1.25,0.00,0.00,26.61,1632.800,300,1000,9,0.98,1,HPMC,3,0.588,0.667,700,Oval,19.2,50 rpm,No,0,87.22,94.21,96.16,97.74,100.9,104.7
Class 4,Base,Low,Low,0.00,0.00,0.00,5.05,2.5,6.09,6,1,0.2,0.286,28.57,0.00,0.00,0.00,0.00,32.65,25.03,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,1.25,0.00,0.00,26.61,1632.800,300,1000,9,0.98,1,HPMC,3,0.588,0.667,700,Oval,19.2,50 rpm,No,0,87.75,91.94,93.48,95.37,96.69,97.08
Class 4,Base,Low,Low,0.00,0.00,0.00,5.05,2.5,6.09,6,1,0.2,0.286,28.57,0.00,0.00,0.00,0.00,32.65,25.03,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,1.25,0.00,0.00,26.61,1632.800,300,1000,9,0.98,1,HPMC,3,0.588,0.667,700,Oval,19.2,50 rpm,No,0,94.54,95.58,96.38,98.14,98.87,99.26
Class 3,Salt,High,Low,0.00,90.00,53.00,146.699,-3.32,6.7,4.14,1.25,0.69,1,16.07,58.43,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,24.12,319.233,100,1000,6,2,0.85,HPMC,3,0.606,0.73,250,Oblong,16.3,50 rpm,No,0,102.94,103.1,103.35,103.35,103.45,103.45
Class 3,Salt,High,Low,0.00,90.00,53.00,146.699,-3.32,6.7,4.14,1.25,0.69,1,16.07,58.43,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,24.12,319.233,100,1000,6,2,0.85,HPMC,3,0.606,0.73,250,Oblong,16.3,50 rpm,No,0,93.25,97.14,98.64,99.38,101.69,102.12
Class 3,Salt,High,Low,0.00,90.00,53.00,146.699,-3.32,6.7,4.14,1.25,0.69,1,16.07,58.43,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,24.12,319.233,100,1000,6,2,0.85,HPMC,3,0.606,0.73,250,Oblong,16.3,50 rpm,No,0,102.95,103.66,103.78,103.86,104.01,104.01
Class 3,Salt,High,Low,0.00,90.00,53.00,146.699,-3.32,6.7,4.14,1.25,0.69,1,16.07,58.43,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,24.12,319.233,100,1000,6,2,0.85,HPMC,3,0.606,0.73,250,Oblong,16.3,50 rpm,No,0,101,101.5,101.89,102.05,102.26,102.31
Class 3,Salt,High,Low,0.00,90.00,53.00,146.699,-3.32,6.7,4.14,1.25,0.69,1,16.07,58.43,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,24.12,319.233,100,1000,6,2,0.85,HPMC,3,0.606,0.73,250,Oblong,16.3,50 rpm,No,0,93.23,100.46,100.81,100.76,100.91,100.91
Class 3,Salt,High,Low,0.00,90.00,53.00,146.699,-3.32,6.7,4.14,1.25,0.69,1,16.07,58.43,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,24.12,319.233,100,1000,6,2,0.85,HPMC,3,0.606,0.73,250,Oblong,16.3,50 rpm,No,0,85.48,99.94,102.26,102.3,102.55,102.52
Class 3,Salt,High,Low,0.00,90.00,53.00,146.699,-3.32,6.7,4.14,1.25,0.69,1,16.07,58.43,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,24.12,319.233,100,1000,6,2,0.85,HPMC,3,0.606,0.73,250,Oblong,16.3,50 rpm,No,0,89.92,93.07,94.37,96.71,98.4,98.81
Class 3,Salt,High,Low,0.00,90.00,53.00,146.699,-3.32,6.7,4.14,1.25,0.69,1,16.07,58.43,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,24.12,319.233,100,1000,6,2,0.85,HPMC,3,0.606,0.73,250,Oblong,16.3,50 rpm,No,0,93.38,95.57,96.08,97.7,97.87,98.08